id_releve_urgences,id_finess_etablissement,nom_etablissement,commune,code_departement,nom_region,horodate_pas_1heure,nombre_admissions_heure,temps_attente_moyen_minutes,taux_occupation_lits_urgences_pct,statut_tension_urgences
URG-00401,60007879,GCS UNITE EVEIL CHU NICE UGECAM SIEGE,NICE CEDEX 3,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,77,39,51.6,NORMAL
URG-00402,50008697,HJ PSY IJ LA DOUCETTE GAP,GAP,50 - Département 50,Île-de-France,2026-08-17 19:00:00 UTC,55,181,114.6,TENSION_EXTREME_PLAN_BLANC
URG-00403,60780947,HOP PEDIATRIQUES DE NICE CHU LENVAL,NICE,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,82,304,132.2,TENSION_EXTREME_PLAN_BLANC
URG-00404,60003779,SSIAD CH DU PAYS DE LA ROUDOULE,PUGET THENIERS,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,83,291,118.7,TENSION_EXTREME_PLAN_BLANC
URG-00405,30784136,EHPAD DU CH DE BOURBON L'ARCHAMBAULT,BOURBON L ARCHAMBAULT,31 - Département 31,Île-de-France,2026-08-17 19:00:00 UTC,58,88,68.5,NORMAL
URG-00406,40003808,CENTRE DE FORMATION DU CH DE DIGNE,DIGNE LES BAINS CEDEX 9,49 - Département 49,Île-de-France,2026-08-17 19:00:00 UTC,32,88,64.4,NORMAL
URG-00407,50000488,CLINIQUE DU SOUFFLE LES ACACIAS,BRIANCON CEDEX,51 - Département 51,Île-de-France,2026-08-17 19:00:00 UTC,36,213,98.0,SOUS_TENSION
URG-00408,10011641,CLINIQUE DU SOUFFLE LE PONTET,PLATEAU D HAUTEVILLE,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,68,283,115.4,TENSION_EXTREME_PLAN_BLANC
URG-00409,20004586,EHPAD CH SAINT-QUENTIN HUGO,ST QUENTIN CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,70,142,130.3,TENSION_EXTREME_PLAN_BLANC
URG-00410,20004750,EHPAD CH VERVINS,VERVINS,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,72,332,76.8,NORMAL
URG-00411,60781200,CLINIQUE SAINT ANTOINE KANTYS CENTRE,NICE CEDEX 1,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,49,279,92.3,SOUS_TENSION
URG-00412,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,PLATEAU D HAUTEVILLE,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,56,248,64.0,NORMAL
URG-00413,20000394,CH LAON,LAON CEDEX,20 - Département 20,Île-de-France,2026-08-17 19:00:00 UTC,39,194,67.2,NORMAL
URG-00414,60780749,CLINIQUE SAINT LUC,NICE,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,79,232,103.6,SOUS_TENSION
URG-00415,20012423,SSIAD CH GUISE,GUISE,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,59,113,80.2,NORMAL
URG-00416,40000911,CENTRE HOSPITALIER DE DIGNE LES BAINS,DIGNE LES BAINS CEDEX 9,49 - Département 49,Île-de-France,2026-08-17 19:00:00 UTC,33,218,99.4,SOUS_TENSION
URG-00417,20009213,SSIAD CH LA FÈRE,LA FERE,28 - Département 28,Île-de-France,2026-08-17 19:00:00 UTC,36,59,88.3,SOUS_TENSION
URG-00418,20014635,CATTP CH SAINT-QUENTIN GUISE,GUISE,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,14,114,126.6,TENSION_EXTREME_PLAN_BLANC
URG-00419,30009211,CMP ADULTES SAINT BONNET TRONÇAIS,ST BONNET TRONCAIS,33 - Département 33,Île-de-France,2026-08-17 19:00:00 UTC,85,273,55.5,NORMAL
URG-00420,20018339,CHU ARILE SOISSONS,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,36,67,64.5,NORMAL
URG-00421,60024916,HJ LE BELLAGIO CHS SAINTE MARIE,NICE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,69,283,100.4,SOUS_TENSION
URG-00422,40005043,HJ CH DIGNE,DIGNE LES BAINS,40 - Département 40,Île-de-France,2026-08-17 19:00:00 UTC,47,91,65.8,NORMAL
URG-00423,40006264,HJ CASA SITE MANOSQUE,MANOSQUE,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,55,65,49.3,NORMAL
URG-00424,30007942,CH DPT COEUR BOURBONNAIS ST POURCAIN,ST POURCAIN SUR SIOULE,35 - Département 35,Île-de-France,2026-08-17 19:00:00 UTC,84,286,66.1,NORMAL
URG-00425,60789807,CAMSP CH CANNES,CANNES CEDEX,64 - Département 64,Île-de-France,2026-08-17 19:00:00 UTC,79,166,46.0,NORMAL
URG-00426,20009577,SSIAD CH LE NOUVION-EN-THIÉRACHE,LE NOUVION EN THIERACHE,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,53,41,133.5,TENSION_EXTREME_PLAN_BLANC
URG-00427,50005958,CH DE BRIANCON SLD,BRIANCON CEDEX,51 - Département 51,Île-de-France,2026-08-17 19:00:00 UTC,80,109,118.7,TENSION_EXTREME_PLAN_BLANC
URG-00428,70000013,CH DE PRIVAS ARDECHE,PRIVAS CEDEX,70 - Département 70,Île-de-France,2026-08-17 19:00:00 UTC,14,180,66.6,NORMAL
URG-00429,30009849,CEGIDD - CH DE MOULINS YZEURE,MOULINS,30 - Département 30,Île-de-France,2026-08-17 19:00:00 UTC,19,60,76.0,NORMAL
URG-00430,20012506,CSAPA DU CH SAINT-QUENTIN,ST QUENTIN CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,47,80,116.4,TENSION_EXTREME_PLAN_BLANC
URG-00431,70005202,IFSI-IFAS CH ARDÈCHE NORD,ANNONAY CEDEX,71 - Département 71,Île-de-France,2026-08-17 19:00:00 UTC,71,188,69.4,NORMAL
URG-00432,40005209,HJ CMP CH DIGNE,DIGNE LES BAINS,40 - Département 40,Île-de-France,2026-08-17 19:00:00 UTC,21,171,91.8,SOUS_TENSION
URG-00433,10011278,CHU TREMPLIN,BOURG EN BRESSE,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,50,163,63.8,NORMAL
URG-00434,60024916,HJ LE BELLAGIO CHS SAINTE MARIE,NICE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,67,331,141.9,TENSION_EXTREME_PLAN_BLANC
URG-00435,60014529,EAM L'EOLIENNE DU CH DE BREIL,BREIL SUR ROYA,65 - Département 65,Île-de-France,2026-08-17 19:00:00 UTC,18,116,129.8,TENSION_EXTREME_PLAN_BLANC
URG-00436,70000070,CH DU CHEYLARD,LE CHEYLARD,71 - Département 71,Île-de-France,2026-08-17 19:00:00 UTC,72,78,121.1,TENSION_EXTREME_PLAN_BLANC
URG-00437,30782916,IFSI IFAS MARCEL HAY CH MONTLUCON,MONTLUCON CEDEX,31 - Département 31,Île-de-France,2026-08-17 19:00:00 UTC,54,152,96.7,SOUS_TENSION
URG-00438,60022894,EHPAD ISOLA BELLA CH CANNES,CANNES,64 - Département 64,Île-de-France,2026-08-17 19:00:00 UTC,31,100,66.6,NORMAL
URG-00439,60789195,CHU DE NICE HOPITAL DE L'ARCHET,NICE CEDEX 3,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,15,51,140.9,TENSION_EXTREME_PLAN_BLANC
URG-00440,20014098,CENTRE PSYCHOTHÉRAPIQUE EPSMDA HIRSON,HIRSON,25 - Département 25,Île-de-France,2026-08-17 19:00:00 UTC,46,158,69.0,NORMAL
URG-00441,60787777,CMP CATTP IJ LES VIOLETTES CH CANNES,CANNES CEDEX,64 - Département 64,Île-de-France,2026-08-17 19:00:00 UTC,12,52,67.5,NORMAL
URG-00442,30009195,CMP ADULTES AINAY LE CHÂTEAU,AINAY LE CHATEAU,33 - Département 33,Île-de-France,2026-08-17 19:00:00 UTC,52,40,123.3,TENSION_EXTREME_PLAN_BLANC
URG-00443,60014529,EAM L'EOLIENNE DU CH DE BREIL,BREIL SUR ROYA,65 - Département 65,Île-de-France,2026-08-17 19:00:00 UTC,58,183,129.9,TENSION_EXTREME_PLAN_BLANC
URG-00444,40006686,IFP CH DIGNE-LES-BAINS SITE MANOSQUE,MANOSQUE,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,75,264,69.7,NORMAL
URG-00445,20009809,RADIO CH SOISSONS / INSTITUT GODINOT,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,65,259,46.9,NORMAL
URG-00446,70007398,EML SCM INVRV IRM CLINIQUE PASTEUR,GUILHERAND GRANGES,75 - Département 75,Île-de-France,2026-08-17 19:00:00 UTC,17,182,72.4,NORMAL
URG-00447,60789245,CHU DE NICE HOP ANNEXE DE CANTARON,CANTARON,63 - Département 63,Île-de-France,2026-08-17 19:00:00 UTC,21,42,109.8,SOUS_TENSION
URG-00448,60793932,CENTRE PLANIF GYN OBS CH CANNES,CANNES CEDEX,64 - Département 64,Île-de-France,2026-08-17 19:00:00 UTC,65,109,50.6,NORMAL
URG-00449,10789717,USLD CH D'OYONNAX,OYONNAX CEDEX,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,62,139,53.3,NORMAL
URG-00450,60013729,FAM DU CH DE SAINT ETIENNE DE TINEE,ST ETIENNE DE TINEE,66 - Département 66,Île-de-France,2026-08-17 19:00:00 UTC,40,231,61.2,NORMAL
URG-00451,20000097,CH LA FÈRE,LA FERE,28 - Département 28,Île-de-France,2026-08-17 19:00:00 UTC,64,88,109.8,SOUS_TENSION
URG-00452,20006664,CENTRE PSYCHOTHÉRAPIE CH ST QUENTIN,ST QUENTIN CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,81,241,70.4,NORMAL
URG-00453,40006264,HJ CASA SITE MANOSQUE,MANOSQUE,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,26,220,77.3,NORMAL
URG-00454,20015053,CSAPA - CH DE CHAUNY,CHAUNY CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,28,163,125.5,TENSION_EXTREME_PLAN_BLANC
URG-00455,30002208,CH DPT COEUR DU BOURBONNAIS TRONGET,TRONGET,32 - Département 32,Île-de-France,2026-08-17 19:00:00 UTC,35,274,115.1,TENSION_EXTREME_PLAN_BLANC
URG-00456,20018271,CHU L'ESCAL'YPSO COALLIA SOISSONS,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,17,60,136.1,TENSION_EXTREME_PLAN_BLANC
URG-00457,20015079,CATTP CH SAINT-QUENTIN BISSON,ST QUENTIN,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,59,123,67.6,NORMAL
URG-00458,60781929,CLINIQUE DE LA COSTIERE,NICE,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,65,211,99.4,SOUS_TENSION
URG-00459,30000012,CH DE NERIS LES BAINS,NERIS LES BAINS,33 - Département 33,Île-de-France,2026-08-17 19:00:00 UTC,75,331,71.0,NORMAL
URG-00460,20006664,CENTRE PSYCHOTHÉRAPIE CH ST QUENTIN,ST QUENTIN CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,58,338,90.5,SOUS_TENSION
URG-00461,50000256,CENTRE HOSPITALIER D'EMBRUN,EMBRUN,52 - Département 52,Île-de-France,2026-08-17 19:00:00 UTC,61,281,50.3,NORMAL
URG-00462,30009013,CMP ADULTES CÉRILLY,CERILLY,33 - Département 33,Île-de-France,2026-08-17 19:00:00 UTC,63,54,58.5,NORMAL
URG-00463,60780715,CLINIQUE SAINT GEORGE,NICE CEDEX 2,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,52,201,117.8,TENSION_EXTREME_PLAN_BLANC
URG-00464,60024924,HJ MARIE BEATRICE CHS SAINTE MARIE,MENTON,65 - Département 65,Île-de-France,2026-08-17 19:00:00 UTC,38,321,104.3,SOUS_TENSION
URG-00465,20014502,URCA EPSMD AISNE,PREMONTRE,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,79,211,63.5,NORMAL
URG-00466,40000127,EPS VALLEE DE LA BLANCHE SEYNE ALPES,SEYNE LES ALPES,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,30,290,119.6,TENSION_EXTREME_PLAN_BLANC
URG-00467,10010171,CLINIQUE DE CHATILLON,VALSERHONE,12 - Département 12,Île-de-France,2026-08-17 19:00:00 UTC,55,114,137.4,TENSION_EXTREME_PLAN_BLANC
URG-00468,70000187,CH DE LAMASTRE,LAMASTRE,72 - Département 72,Île-de-France,2026-08-17 19:00:00 UTC,70,243,123.4,TENSION_EXTREME_PLAN_BLANC
URG-00469,30009229,CMP ADULTES COSNE D'ALLIER,COSNE D ALLIER,34 - Département 34,Île-de-France,2026-08-17 19:00:00 UTC,16,296,130.5,TENSION_EXTREME_PLAN_BLANC
URG-00470,20009577,SSIAD CH LE NOUVION-EN-THIÉRACHE,LE NOUVION EN THIERACHE,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,15,48,68.9,NORMAL
URG-00471,60788262,HJ CHU NICE,NICE,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,62,167,114.3,TENSION_EXTREME_PLAN_BLANC
URG-00472,20016366,SMUR CH SAINT-QUENTIN GUISE,GUISE,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,47,35,107.1,SOUS_TENSION
URG-00473,20015749,FH APEI SOISSONS HÔPITAL,SOISSONS,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,41,55,54.5,NORMAL
URG-00474,10780013,EHPAD DE DIVONNE DU CH DU PAYS DE GEX,DIVONNE LES BAINS,12 - Département 12,Île-de-France,2026-08-17 19:00:00 UTC,42,242,64.3,NORMAL
URG-00475,70006838,HOPITAL DE JOUR ADULTES VILLA SOPHIE,PRIVAS,70 - Département 70,Île-de-France,2026-08-17 19:00:00 UTC,85,307,65.3,NORMAL
URG-00476,60788379,HJ CAGNES SUR MER CHS SAINTE MARIE,CAGNES SUR MER,68 - Département 68,Île-de-France,2026-08-17 19:00:00 UTC,64,55,48.7,NORMAL
URG-00477,60033131,CHU PACHAMAMA - ALTHO,NICE,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,64,222,50.4,NORMAL
URG-00478,20015194,CATTP CH SAINT-QUENTIN BOHAIN-EN-VER,BOHAIN EN VERMANDOIS,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,74,122,59.0,NORMAL
URG-00479,60024940,HJ ATELIER THERAPEUTIQUE AGRICOLE,ST ANDRE DE LA ROCHE,67 - Département 67,Île-de-France,2026-08-17 19:00:00 UTC,36,44,54.9,NORMAL
URG-00480,20000519,CH SOISSONS,SOISSONS CEDEX,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,69,143,106.3,SOUS_TENSION
URG-00481,60007739,IFAS DU CH D'ANTIBES,ANTIBES,66 - Département 66,Île-de-France,2026-08-17 19:00:00 UTC,79,53,75.4,NORMAL
URG-00482,20009874,USLD CH SAINT-QUENTIN,ST QUENTIN CEDEX,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,66,42,101.8,SOUS_TENSION
URG-00483,10789717,USLD CH D'OYONNAX,OYONNAX CEDEX,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,32,204,122.0,TENSION_EXTREME_PLAN_BLANC
URG-00484,10011641,CLINIQUE DU SOUFFLE LE PONTET,PLATEAU D HAUTEVILLE,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,15,145,82.3,NORMAL
URG-00485,30000012,CH DE NERIS LES BAINS,NERIS LES BAINS,33 - Département 33,Île-de-France,2026-08-17 19:00:00 UTC,68,291,122.4,TENSION_EXTREME_PLAN_BLANC
URG-00486,20018909,CLIC CH LA FERE,LA FERE,28 - Département 28,Île-de-France,2026-08-17 19:00:00 UTC,50,316,49.3,NORMAL
URG-00487,40000119,EPS LUMIERE DE RIEZ,RIEZ,45 - Département 45,Île-de-France,2026-08-17 19:00:00 UTC,45,253,87.4,SOUS_TENSION
URG-00488,40005241,SCANNER GIE MANOSCAN SITE CH MANOSQUE,MANOSQUE CEDEX,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,34,65,81.6,NORMAL
URG-00489,60780277,CLINIQUE SAINTE BRIGITTE,GRASSE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,68,122,116.2,TENSION_EXTREME_PLAN_BLANC
URG-00490,40788580,HJ PSY IJ CHATEAU ARNOUX,CHATEAU ARNOUX ST AUBAN,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,49,265,48.5,NORMAL
URG-00491,10000214,CH PUBLIC HAUTEVILLE - UNITE ALBARINE,PLATEAU D HAUTEVILLE,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,70,53,50.8,NORMAL
URG-00492,40005209,HJ CMP CH DIGNE,DIGNE LES BAINS,40 - Département 40,Île-de-France,2026-08-17 19:00:00 UTC,83,298,128.2,TENSION_EXTREME_PLAN_BLANC
URG-00493,10007508,CHU BIBIANE BELL,GEX,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,85,238,84.9,NORMAL
URG-00494,10008993,HDJ ENFANTS LA PASSERELLE BOURG,BOURG EN BRESSE,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,38,331,84.7,NORMAL
URG-00495,40000044,EPS DUCELIA DE CASTELLANE,CASTELLANE,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,44,330,94.1,SOUS_TENSION
URG-00496,10000495,CENTRE PSYCHOTHERAPIQUE DE L'AIN,BOURG EN BRESSE CEDEX,10 - Département 10,Île-de-France,2026-08-17 19:00:00 UTC,12,246,109.8,SOUS_TENSION
URG-00497,20014635,CATTP CH SAINT-QUENTIN GUISE,GUISE,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,47,222,50.3,NORMAL
URG-00498,70000179,CH ARDECHE NORD,ANNONAY CEDEX,71 - Département 71,Île-de-France,2026-08-17 19:00:00 UTC,16,71,122.3,TENSION_EXTREME_PLAN_BLANC
URG-00499,40006264,HJ CASA SITE MANOSQUE,MANOSQUE,41 - Département 41,Île-de-France,2026-08-17 19:00:00 UTC,13,107,45.5,NORMAL
URG-00500,20000105,CH LE NOUVION-EN-THIÉRACHE,LE NOUVION EN THIERACHE,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,59,258,122.8,TENSION_EXTREME_PLAN_BLANC
URG-00501,70000070,CH DU CHEYLARD,LE CHEYLARD,71 - Département 71,Île-de-France,2026-08-17 19:00:00 UTC,76,260,127.5,TENSION_EXTREME_PLAN_BLANC
URG-00502,60780947,HOP PEDIATRIQUES DE NICE CHU LENVAL,NICE,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,33,332,80.7,NORMAL
URG-00503,60024890,HJ ADULTE SECT2 BOSQUETS CH CANNES,CANNES LA BOCCA CEDEX,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,44,63,123.9,TENSION_EXTREME_PLAN_BLANC
URG-00504,60780459,CLINIQUE ORSAC MONTFLEURI,GRASSE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,56,132,92.1,SOUS_TENSION
URG-00505,60780756,POLYCLINIQUE SANTA MARIA,NICE,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,20,251,135.0,TENSION_EXTREME_PLAN_BLANC
URG-00506,10000198,CH PUBLIC HAUTEVILLE - UNITE INTERDEPT,PLATEAU D HAUTEVILLE,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,81,227,135.8,TENSION_EXTREME_PLAN_BLANC
URG-00507,20000097,CH LA FÈRE,LA FERE,28 - Département 28,Île-de-France,2026-08-17 19:00:00 UTC,18,55,112.9,TENSION_EXTREME_PLAN_BLANC
URG-00508,20000915,SSR JACQUES FICHEUX SAINT-GOBAIN,ST GOBAIN,24 - Département 24,Île-de-France,2026-08-17 19:00:00 UTC,77,264,118.4,TENSION_EXTREME_PLAN_BLANC
URG-00509,20014502,URCA EPSMD AISNE,PREMONTRE,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,22,158,52.2,NORMAL
URG-00510,60780723,CLINIQUE DU PARC IMPERIAL,NICE CEDEX 1,60 - Département 60,Île-de-France,2026-08-17 19:00:00 UTC,80,101,47.5,NORMAL
URG-00511,20004156,CLINIQUE TEMPS DE VIE SAINT-QUENTIN,ST QUENTIN,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,25,131,125.2,TENSION_EXTREME_PLAN_BLANC
URG-00512,70006838,HOPITAL DE JOUR ADULTES VILLA SOPHIE,PRIVAS,70 - Département 70,Île-de-France,2026-08-17 19:00:00 UTC,64,289,64.4,NORMAL
URG-00513,10012680,CHU FAST HÔTEL,VIRIAT,14 - Département 14,Île-de-France,2026-08-17 19:00:00 UTC,17,206,61.1,NORMAL
URG-00514,10780294,NEPHROCARE CH BELLEY,BELLEY,13 - Département 13,Île-de-France,2026-08-17 19:00:00 UTC,64,179,138.3,TENSION_EXTREME_PLAN_BLANC
URG-00515,60016508,CENTRE DE FORMATION DU CHU DE NICE,NICE,63 - Département 63,Île-de-France,2026-08-17 19:00:00 UTC,64,164,137.0,TENSION_EXTREME_PLAN_BLANC
URG-00516,20018248,CHU COALLIA ESSOMES SUR MARNE,ESSOMES SUR MARNE,24 - Département 24,Île-de-France,2026-08-17 19:00:00 UTC,20,182,104.7,SOUS_TENSION
URG-00517,60788320,CMP ADULTE SECT2 DEL PONTE CH CANNES,CANNES,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,60,168,103.9,SOUS_TENSION
URG-00518,20014676,CMP CH SAINT-QUENTIN BOHAIN-EN-VER,BOHAIN EN VERMANDOIS,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,53,268,139.5,TENSION_EXTREME_PLAN_BLANC
URG-00519,40005266,IRM GIE IRM 04 SITE CH DIGNE,DIGNE LES BAINS CEDEX,40 - Département 40,Île-de-France,2026-08-17 19:00:00 UTC,18,221,57.0,NORMAL
URG-00520,30785224,SSIAD CH NERIS LES BAINS,NERIS LES BAINS,33 - Département 33,Île-de-France,2026-08-17 19:00:00 UTC,48,92,48.9,NORMAL
URG-00521,60780350,CLINIQUE LES HELLENIDES,CONTES,63 - Département 63,Île-de-France,2026-08-17 19:00:00 UTC,40,98,100.0,SOUS_TENSION
URG-00522,40005209,HJ CMP CH DIGNE,DIGNE LES BAINS,40 - Département 40,Île-de-France,2026-08-17 19:00:00 UTC,81,49,60.1,NORMAL
URG-00523,20004594,CENTRE DE FORMATION CH SOISSONS,SOISSONS CEDEX,22 - Département 22,Île-de-France,2026-08-17 19:00:00 UTC,35,276,136.9,TENSION_EXTREME_PLAN_BLANC
URG-00524,50008119,IRM GIE ALPES DU SUD SITE CH BRIANCON,BRIANCON,51 - Département 51,Île-de-France,2026-08-17 19:00:00 UTC,85,318,72.1,NORMAL
URG-00525,60788791,CMP CATTP IJ LA PARENTHESE CH CANNES,GRASSE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,45,166,66.2,NORMAL
URG-00526,40005266,IRM GIE IRM 04 SITE CH DIGNE,DIGNE LES BAINS CEDEX,40 - Département 40,Île-de-France,2026-08-17 19:00:00 UTC,80,331,129.5,TENSION_EXTREME_PLAN_BLANC
URG-00527,70007398,EML SCM INVRV IRM CLINIQUE PASTEUR,GUILHERAND GRANGES,75 - Département 75,Île-de-France,2026-08-17 19:00:00 UTC,17,321,107.6,SOUS_TENSION
URG-00528,30007843,HOPITAL DE JOUR ADULTE DENIS PAPIN,MOULINS,30 - Département 30,Île-de-France,2026-08-17 19:00:00 UTC,47,154,78.1,NORMAL
URG-00529,60788338,CMP IJ LES 4 COINS CH CANNES,CANNES,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,78,276,89.6,SOUS_TENSION
URG-00530,30785224,SSIAD CH NERIS LES BAINS,NERIS LES BAINS,33 - Département 33,Île-de-France,2026-08-17 19:00:00 UTC,51,327,110.2,TENSION_EXTREME_PLAN_BLANC
URG-00531,60011228,CSAPA CH ANTIBES,ANTIBES,66 - Département 66,Île-de-France,2026-08-17 19:00:00 UTC,28,195,65.8,NORMAL
URG-00532,10000065,CH DE TREVOUX - MONTPENSIER,TREVOUX CEDEX,16 - Département 16,Île-de-France,2026-08-17 19:00:00 UTC,44,222,72.5,NORMAL
URG-00533,20004735,EHPAD CH LAON,LAON CEDEX,20 - Département 20,Île-de-France,2026-08-17 19:00:00 UTC,57,140,123.8,TENSION_EXTREME_PLAN_BLANC
URG-00534,60788262,HJ CHU NICE,NICE,62 - Département 62,Île-de-France,2026-08-17 19:00:00 UTC,27,334,81.7,NORMAL
URG-00535,60013729,FAM DU CH DE SAINT ETIENNE DE TINEE,ST ETIENNE DE TINEE,66 - Département 66,Île-de-France,2026-08-17 19:00:00 UTC,50,235,86.5,SOUS_TENSION
URG-00536,10000099,CH DE MEXIMIEUX,MEXIMIEUX,18 - Département 18,Île-de-France,2026-08-17 19:00:00 UTC,83,130,102.1,SOUS_TENSION
URG-00537,30785901,SSIAD DU CH DE BOURBON L'ARCHAMBAULT,BOURBON L ARCHAMBAULT,31 - Département 31,Île-de-France,2026-08-17 19:00:00 UTC,46,62,131.4,TENSION_EXTREME_PLAN_BLANC
URG-00538,20004990,CENTRE POUR ADOLESCENTS EPSMD AISNE,CHAUNY,23 - Département 23,Île-de-France,2026-08-17 19:00:00 UTC,31,38,80.9,NORMAL
URG-00539,60022860,GCS CH CANNES GRASSE CLINICA ET SIEGE,CANNES CEDEX,64 - Département 64,Île-de-France,2026-08-17 19:00:00 UTC,66,160,64.4,NORMAL
URG-00540,60780277,CLINIQUE SAINTE BRIGITTE,GRASSE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,60,115,130.3,TENSION_EXTREME_PLAN_BLANC
URG-00541,60787587,HJ SAINT MICHEL CHS SAINTE MARIE,MENTON,65 - Département 65,Île-de-France,2026-08-17 19:00:00 UTC,53,36,140.8,TENSION_EXTREME_PLAN_BLANC
URG-00542,60014529,EAM L'EOLIENNE DU CH DE BREIL,BREIL SUR ROYA,65 - Département 65,Île-de-France,2026-08-17 19:00:00 UTC,51,199,137.4,TENSION_EXTREME_PLAN_BLANC
URG-00543,60010899,INSTITUT UNIVERSITAIRE FACE ET COU,NICE,61 - Département 61,Île-de-France,2026-08-17 19:00:00 UTC,83,261,97.7,SOUS_TENSION
URG-00544,10789022,USLD CH DU PAYS DE GEX,GEX CEDEX,11 - Département 11,Île-de-France,2026-08-17 19:00:00 UTC,48,68,61.4,NORMAL
URG-00545,20014643,CMP CH SAINT-QUENTIN,ST QUENTIN,21 - Département 21,Île-de-France,2026-08-17 19:00:00 UTC,55,120,83.7,NORMAL
URG-00546,10007920,HDJ ADULTES AMBERIEU,AMBERIEU EN BUGEY,15 - Département 15,Île-de-France,2026-08-17 19:00:00 UTC,23,253,104.1,SOUS_TENSION
URG-00547,30783880,EHPAD DU CH DE MOULINS-YZEURE,MOULINS CEDEX,30 - Département 30,Île-de-France,2026-08-17 19:00:00 UTC,52,73,71.5,NORMAL
URG-00548,60024395,CHU DE NICE ANTENNE SMUR SITE CH,MENTON CEDEX,65 - Département 65,Île-de-France,2026-08-17 19:00:00 UTC,57,247,52.6,NORMAL
URG-00549,60790094,CAMSP CH ANTIBES,ANTIBES CEDEX,66 - Département 66,Île-de-France,2026-08-17 19:00:00 UTC,40,137,62.8,NORMAL
